Date,Timestamp,GameEvent,Event,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,InputNumber
2020-05-05,11:16:28.8701,Waiting for input,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,80,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,80,
2020-05-05,11:16:28.9032,Waiting for input,KeyDown,DownArrow,0.033378,0.033378,NA,WrongKey,H,K,80,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,80,
2020-05-05,11:16:28.9371,Waiting for input,KeyDown,DownArrow,0.0667625,0.0333845,NA,WrongKey,J,None,80,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,80,
2020-05-05,11:16:28.9866,Waiting for input,KeyDown,DownArrow,0.1167143,0.0499518,NA,WrongKey,L,None,80,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,80,
2020-05-05,11:16:28.9876,Waiting for input,KeySequenceStopped,NA,0.1335391,0.0168248,NA,NA,NA,NA,80,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,80,
2020-05-05,11:16:29.0199,Waiting for input,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,81,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,81,
2020-05-05,11:16:29.0529,Waiting for input,KeyDown,DownArrow,0.0334519,0.0334519,NA,WrongKey,H,K,81,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,81,
2020-05-05,11:16:29.0866,Waiting for input,KeyDown,DownArrow,0.066718,0.0332661,NA,WrongKey,J,None,81,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,81,
2020-05-05,11:16:29.1205,Waiting for input,KeyDown,DownArrow,0.1001091,0.0333911,NA,WrongKey,L,None,81,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,81,
2020-05-05,11:16:29.1225,Waiting for input,KeySequenceStopped,NA,0.1168646,0.0167555,NA,NA,NA,NA,81,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,81,
2020-05-05,11:16:29.1701,Waiting for input,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,82,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,82,
2020-05-05,11:16:29.2033,Waiting for input,KeyDown,DownArrow,0.0329702,0.0329702,NA,WrongKey,H,K,82,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,82,
2020-05-05,11:16:29.2369,Waiting for input,KeyDown,DownArrow,0.0666358,0.0336656,NA,WrongKey,J,None,82,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,82,
2020-05-05,11:16:29.2703,Waiting for input,KeyDown,DownArrow,0.0997092,0.0330734,NA,WrongKey,L,None,82,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,82,
2020-05-05,11:16:29.2723,Waiting for input,KeySequenceStopped,NA,0.1166135,0.0169043,NA,NA,NA,NA,82,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,82,
2020-05-05,11:16:29.3033,Waiting for input,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,83,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,83,
2020-05-05,11:16:29.3366,Waiting for input,KeyDown,DownArrow,0.0344845,0.0344845,NA,WrongKey,H,K,83,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,83,
2020-05-05,11:16:29.3866,Waiting for input,KeyDown,DownArrow,0.0834672,0.0489827,NA,WrongKey,J,None,83,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,83,
2020-05-05,11:16:29.4205,Waiting for input,KeyDown,DownArrow,0.1166379,0.0331707,NA,WrongKey,L,None,83,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,83,
2020-05-05,11:16:29.4225,Waiting for input,KeySequenceStopped,NA,0.1335483,0.0169104,NA,NA,NA,NA,83,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,83,
2020-05-05,11:16:29.6371,Moving down (arrow) - lane: 2,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,83,
2020-05-05,11:16:29.4535,Moving down (arrow) - lane: 2,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,84,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,84,
2020-05-05,11:16:29.4865,Moving down (arrow) - lane: 2,KeyDown,DownArrow,0.0331649,0.0331649,NA,WrongKey,H,K,84,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,84,
2020-05-05,11:16:29.5201,Moving down (arrow) - lane: 2,KeyDown,DownArrow,0.06668,0.0335151,NA,WrongKey,J,None,84,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,84,
2020-05-05,11:16:29.6371,Moving down (arrow) - lane: 2,KeyDown,DownArrow,0.1833018,0.1166218,NA,WrongKey,L,None,84,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,84,
2020-05-05,11:16:29.6381,Moving down (arrow) - lane: 2,KeySequenceStopped,NA,0.1998834,0.0165816,NA,NA,NA,NA,84,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,84,
2020-05-05,11:16:30.4031,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,84,
2020-05-05,11:16:30.2362,Waiting for input,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,85,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,0,Rejected,KeySequence,85,
2020-05-05,11:16:30.9705,Waiting for input,KeySequenceStopped,NA,0.7501721,0.7501721,NA,NA,NA,NA,85,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,0,Rejected,KeySequence,85,
2020-05-05,11:16:32.0205,Fish hooked,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,0,Rejected,KeySequence,85,
2020-05-05,11:16:32.0205,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,0,Rejected,KeySequence,85,
2020-05-05,11:16:32.2039,Waiting for input,KeyDown,H,0,0,0,CorrectKey,H,K,86,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,86,
2020-05-05,11:16:32.3873,Waiting for input,KeyDown,K,0.1834299,0.1834299,1,CorrectKey,H,K,86,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,86,
2020-05-05,11:16:32.5372,Waiting for input,KeyDown,J,0.3335087,0.1500788,2,CorrectKey,J,None,86,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,86,
2020-05-05,11:16:32.6705,Waiting for input,KeyDown,L,0.4666296,0.1331209,3,CorrectKey,L,None,86,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,86,
2020-05-05,11:16:32.6725,Waiting for input,KeySequenceStopped,NA,0.4835759,0.0169463,NA,NA,NA,NA,86,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,86,
2020-05-05,11:16:34.0039,Waiting for input,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,86,
2020-05-05,11:16:34.0868,Waiting for input,KeyDown,H,0,0,0,CorrectKey,H,K,87,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,87,
2020-05-05,11:16:34.2206,Waiting for input,KeyDown,K,0.1331475,0.1331475,1,CorrectKey,H,K,87,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,87,
2020-05-05,11:16:34.3543,Waiting for input,KeyDown,J,0.2665544,0.1334069,2,CorrectKey,J,None,87,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,87,
2020-05-05,11:16:34.5370,Waiting for input,KeyDown,L,0.4498837,0.1833293,3,CorrectKey,L,None,87,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,87,
2020-05-05,11:16:34.5390,Waiting for input,KeySequenceStopped,NA,0.4666736,0.0167899,NA,NA,NA,NA,87,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,87,
2020-05-05,11:16:34.5400,Input received,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,87,
2020-05-05,11:16:35.0203,Input received,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,87,
2020-05-05,11:16:35.0203,Feedback: Failure (normal),Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,87,
2020-05-05,11:16:35.0203,Lane: 2 Column: 4,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,87,
2020-05-05,11:16:35.0203,Lane: 2 Column: 4,DecisionRejectAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.063657,1,Accepted,KeySequence,87,
2020-05-05,11:16:35.0726,Lane: 2 Column: 4,NewPolicyLooseOperation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.063657,1,Accepted,KeySequence,87,
2020-05-05,11:16:35.7870,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.063657,1,Accepted,KeySequence,87,
2020-05-05,11:16:37.7871,Waiting for input,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.063657,1,Accepted,KeySequence,87,
2020-05-05,11:16:38.1040,Waiting for input,KeyDown,H,0,0,0,CorrectKey,H,K,88,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.063657,1,Accepted,KeySequence,88,
2020-05-05,11:16:38.2205,Waiting for input,KeyDown,K,0.116697,0.116697,1,CorrectKey,H,K,88,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.063657,1,Accepted,KeySequence,88,
2020-05-05,11:16:38.3707,Waiting for input,KeyDown,J,0.2666833,0.1499863,2,CorrectKey,J,None,88,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.063657,1,Accepted,KeySequence,88,
2020-05-05,11:16:38.5035,Waiting for input,KeyDown,L,0.3998408,0.1331575,3,CorrectKey,L,None,88,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.063657,1,Accepted,KeySequence,88,
2020-05-05,11:16:38.5056,Waiting for input,KeySequenceStopped,NA,0.4167736,0.0169328,NA,NA,NA,NA,88,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.063657,1,Accepted,KeySequence,88,
2020-05-05,11:16:38.5066,Input received,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.063657,1,Accepted,KeySequence,88,
2020-05-05,11:16:38.7870,Input received,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.063657,1,Accepted,KeySequence,88,
2020-05-05,11:16:38.7870,Feedback: Failure (normal),Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.063657,1,Accepted,KeySequence,88,
2020-05-05,11:16:38.7870,Lane: 2 Column: 5,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.063657,1,Accepted,KeySequence,88,
2020-05-05,11:16:38.7880,Lane: 2 Column: 5,DecisionRejectAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.4705882,1,0.25,0.4705882,0.8916203,1,Accepted,KeySequence,88,
2020-05-05,11:16:38.8376,Lane: 2 Column: 5,NewPolicyLooseOperation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.4705882,1,0.25,0.4705882,0.8916203,1,Accepted,KeySequence,88,
2020-05-05,11:16:39.5375,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.4705882,1,0.25,0.4705882,0.8916203,1,Accepted,KeySequence,88,
2020-05-05,11:16:41.5374,Waiting for input,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.4705882,1,0.25,0.4705882,0.8916203,1,Accepted,KeySequence,88,
2020-05-05,11:16:41.5544,Waiting for input,KeyDown,H,0,0,0,CorrectKey,H,K,89,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.4705882,1,0.25,0.4705882,0.8916203,1,Accepted,KeySequence,89,
2020-05-05,11:16:41.6533,Waiting for input,KeyDown,K,0.0998849,0.0998849,1,CorrectKey,H,K,89,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.4705882,1,0.25,0.4705882,0.8916203,1,Accepted,KeySequence,89,
2020-05-05,11:16:41.8203,Waiting for input,KeyDown,J,0.2665973,0.1667124,2,CorrectKey,J,None,89,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.4705882,1,0.25,0.4705882,0.8916203,1,Accepted,KeySequence,89,
2020-05-05,11:16:42.0041,Waiting for input,KeyDown,L,0.4500022,0.1834049,3,CorrectKey,L,None,89,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.4705882,1,0.25,0.4705882,0.8916203,1,Accepted,KeySequence,89,
2020-05-05,11:16:42.0051,Waiting for input,KeySequenceStopped,NA,0.4671272,0.017125,NA,NA,NA,NA,89,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.4705882,1,0.25,0.4705882,0.8916203,1,Accepted,KeySequence,89,
2020-05-05,11:16:42.0061,Input received,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.4705882,1,0.25,0.4705882,0.8916203,1,Accepted,KeySequence,89,
2020-05-05,11:16:42.0061,Input received,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.4705882,1,0.25,0.4705882,0.8916203,1,Accepted,KeySequence,89,
2020-05-05,11:16:42.0071,Input received,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.023115,1,Accepted,KeySequence,89,
2020-05-05,11:16:42.0071,Feedback: Success (normal),Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.023115,1,Accepted,KeySequence,89,
2020-05-05,11:16:42.0071,Lane: 1Column: 5,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.023115,1,Accepted,KeySequence,89,
2020-05-05,11:16:42.0573,Lane: 1Column: 5,NewPolicyLooseOperation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.023115,1,Accepted,KeySequence,89,
2020-05-05,11:16:42.7703,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.023115,1,Accepted,KeySequence,89,
2020-05-05,11:16:44.7874,Waiting for input,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.023115,1,Accepted,KeySequence,89,
2020-05-05,11:16:45.0039,Waiting for input,KeyDown,H,0,0,0,CorrectKey,H,K,90,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.023115,1,Accepted,KeySequence,90,
2020-05-05,11:16:45.1207,Waiting for input,KeyDown,K,0.1165908,0.1165908,1,CorrectKey,H,K,90,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.023115,1,Accepted,KeySequence,90,
2020-05-05,11:16:45.2710,Waiting for input,KeyDown,J,0.2666498,0.150059,2,CorrectKey,J,None,90,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.023115,1,Accepted,KeySequence,90,
2020-05-05,11:16:45.4041,Waiting for input,KeyDown,K,0.4001778,0.133528,NA,WrongKey,L,None,90,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.023115,1,Accepted,KeySequence,90,
2020-05-05,11:16:45.4051,Waiting for input,KeySequenceStopped,NA,0.4168285,0.0166507,NA,NA,NA,NA,90,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.023115,1,Accepted,KeySequence,90,
2020-05-05,11:16:45.4061,Input received,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.023115,1,Accepted,KeySequence,90,
2020-05-05,11:16:45.4071,Input received,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.023115,1,Accepted,KeySequence,90,
2020-05-05,11:16:45.4071,Input received,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,90,
2020-05-05,11:16:45.4071,Feedback: Success (normal),Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,90,
2020-05-05,11:16:45.4071,Lane: 0Column: 3,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,90,
2020-05-05,11:16:45.4620,Lane: 0Column: 3,NewPolicyLooseOperation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,90,
2020-05-05,11:16:45.4640,Lane: 0Column: 3,KeyDown,L,0.4168285,0.0166507,NA,WrongKey,H,K,91,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,0,Rejected,KeySequence,91,
2020-05-05,11:16:46.1715,Lane: 0Column: 3,KeySequenceStopped,NA,1.183662,0.7668337,NA,NA,NA,NA,91,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,0,Rejected,KeySequence,91,
2020-05-05,11:16:47.5038,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,0,Rejected,KeySequence,91,
2020-05-05,11:16:47.6872,M - Perch caught in column: 5,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,0,Rejected,KeySequence,91,
2020-05-05,11:16:49.7874,New fish spawned in lane: 2,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,0,Rejected,KeySequence,91,
2020-05-05,11:16:52.7886,Moving down (arrow) - lane: 1,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,0,Rejected,KeySequence,91,
